"id","treat.hs","treat.para","rear.temp.avg","rear.temp.var","test.temp","test.time","chamber","coll.loc","num.ovp","mass.3","mass.in.test","mass.out.test","mass.4","mass.5","inst.6","mass.6","inst.7","mass.7","date.wand","mass.wand","mongo","mass5.2wks","mass5.3wks","mass.p6.wk1","mass.p6.wk2","mass.p6.wk3","date.cull","mass.cull","mass.p7.wk1","mass.48em","num.em","num.coc","num.fail.spin","num.unem","load","num.ecl","live.fem","live.male","para.pup","para.ecl","in.florence","notes","diss.notes","date.hatch.j","date.died.j","date.coll.j","date.ovp.j","date.3.j","date.in.test.j","date.out.test.j","date.4.j","date.5.j","date.6.j","date.7.j","date.wand.j","date5.2wks.j","date5.3wks.j","date.p6.wk1.j","date.p6.wk2.j","date.p6.wk3.j","date.cull.j","date.p7.wk1.j","date.em.j","date.ecl.j","date.p5.1","mass.p5.1","inst.p5.1","date.p5.2","mass.p5.2","inst.p5.2","date.p5.3","mass.p5.3","inst.p5.3","date.p5.4","mass.p5.4","inst.p5.4","date.p5.5","mass.p5.5","inst.p5.5","died.toss","time.ovp.dec","time.3.dec","time.in.test.dec","time.out.test.dec","hrs.in.test","delta.mass.test","time.bf.test","time.ovpbf.test","delta.mass.bf.test","ttwand","ttem.w","ttem.h","tt3","tt4","tt5","tt6","tt7","ttcull","ttp5.1","ttp5.2","ttp5.3","ttp5.4","ttp5.5"
333,"shock","p",25,10,"42",NA,"marvin","rm",1,37.12,40.79,49.62,123.42,343.95,NA,2091.18,NA,NA,"10/2/18",9116.42,1,0,0,9484.33,11052.09,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,"pupated badly",NA,230,0,226,236,236,236,237,243,248,255,NA,275,0,0,263,269,0,0,0,NA,NA,255,2091.18,"6",263,9484.33,"6",269,11052.09,"6",275,9116.42,"wand",NA,NA,NA,0,9.5,9.2,12.25,12.25,24,8.83,3.05,2.75,3.67,45,NA,NA,6,13,18,25,NA,NA,25,33,39,45,NA
339,"shock","p",25,10,"42",NA,"marvin","rm",1,26.55,27.03,30.36,78.53,180.61,NA,516.48,1,1780.39,NA,0,1,0,0,1670.74,3709.34,7005.18,"10/3/18",7005.18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"close to molting to 7th at p6 wk1",NA,229,0,226,236,236,236,237,243,249,255,266,0,0,0,262,269,276,276,0,NA,NA,255,516.48,"6",262,1670.74,"6",269,3709.34,"6",276,7005.18,"6",276,7005.18,"cull",0,9.43333333333333,9.3,12.25,12.25,24,3.33,2.95,2.81666666666667,0.48,NA,NA,NA,7,14,20,26,37,47,26,33,40,47,47
341,"shock","p",25,10,"40",NA,"wallace","rm",3,35.55,39.89,96.2,206.48,644.36,1,2141.27,NA,NA,NA,0,1,0,0,11477.53,13060.77,11995.66,"10/2/18",11995.66,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,230,0,226,236,236,236,237,241,245,251,NA,0,0,0,261,268,275,275,0,NA,NA,251,2141.27,"6",261,11477.53,"6",268,13060.77,"6",275,11995.66,"6",275,11995.66,"cull",0,9.65,9.28333333333333,12.25,12.25,24,56.31,2.96666666666667,2.6,4.34,NA,NA,NA,6,11,15,21,NA,45,21,31,38,45,45
349,"shock","p",25,10,"42",NA,"marvin","rm",1,30.07,32.36,60.1,118.34,358.24,1,772.94,1,1678.02,NA,0,1,0,0,1285.34,0,0,"10/8/18",1363.65,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,230,0,226,236,236,236,237,242,248,261,274,0,0,0,268,0,0,281,0,NA,NA,261,772.94,"6",268,1285.34,"6",281,1363.65,"cull",NA,NA,NA,NA,NA,"cull",0,11.1833333333333,10.6166666666667,13.2333333333333,13.25,24.0166666666667,27.74,2.61666666666667,2.05,2.29,NA,NA,NA,6,12,18,31,44,51,31,38,51,NA,NA
354,"shock","p",25,10,"40",NA,"wallace","rm",1,39.35,40.16,73.85,213.88,791.3,1,3223.32,NA,NA,NA,0,1,0,0,18667.42,21728.17,18011.68,"10/2/18",18011.68,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,230,0,226,236,236,236,237,241,245,250,NA,0,0,0,261,268,275,275,0,NA,NA,250,3223.32,"6",261,18667.42,"6",268,21728.17,"6",275,18011.68,"6",275,18011.68,"cull",0,11.2166666666667,10.7333333333333,13.2333333333333,13.25,24.0166666666667,33.69,2.5,2.01666666666667,0.809999999999995,NA,NA,NA,6,11,15,20,NA,45,20,31,38,45,45
362,"shock","p",25,10,"40",NA,"wallace","rm",1,34.95,35.89,58.46,191.89,508.83,NA,1342.05,1,2175.64,NA,0,1,0,0,1335.6,2889.2,0,"10/8/18",2527.96,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228,0,226,236,236,236,237,242,246,255,274,0,0,0,262,269,0,281,0,NA,NA,255,1342.05,"6",262,1335.6,"6",269,2889.2,"6",281,2527.96,"cull",NA,NA,NA,0,11.2833333333333,10.9333333333333,13.2333333333333,13.25,24.0166666666667,22.57,2.3,1.95,0.939999999999998,NA,NA,NA,8,14,18,27,46,53,27,34,41,53,NA
370,"shock","p",25,10,"43",NA,"r2d2","rm",1,32.29,35.68,45.55,217.25,414.97,1,1916.77,NA,NA,NA,0,1,0,0,12547.1,14481.83,13014.87,"10/2/18",13014.87,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,230,0,226,236,236,236,237,243,246,252,NA,0,0,0,261,268,275,275,0,NA,NA,252,1916.77,"6",261,12547.1,"6",268,14481.83,"6",275,13014.87,"6",275,13014.87,"cull",0,14.4666666666667,13.7666666666667,16.55,16.4166666666667,23.8666666666667,9.87,2.78333333333333,2.08333333333333,3.39,NA,NA,NA,6,13,16,22,NA,45,22,31,38,45,45
374,"shock","p",25,10,"40",NA,"wallace","rm",1,23.74,26.08,64.88,111.08,311.1,1,789.07,1,2562.73,NA,0,1,0,0,1911.55,0,0,"10/8/18",2245.92,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,229,0,226,236,236,236,237,242,247,261,275,0,0,0,268,0,0,281,0,NA,NA,261,789.07,"6",268,1911.55,"6",281,2245.92,"cull",NA,NA,NA,NA,NA,"cull",0,14.35,13.9,16.55,16.4166666666667,23.8666666666667,38.8,2.65,2.2,2.34,NA,NA,NA,7,13,18,32,46,52,32,39,52,NA,NA
376,"shock","p",25,10,"42",NA,"marvin","rm",2,23.01,24.09,27.1,50.24,193.47,NA,NA,1,1410.79,NA,0,0,0,0,627.84,1311.28,0,"10/8/18",4568.16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,229,0,226,236,236,236,237,245,252,0,271,0,0,0,261,268,0,281,0,NA,NA,NA,NA,"6",261,627.84,"6",268,1311.28,"6",281,4568.16,"cull",NA,NA,NA,0,14.4,13.9333333333333,16.55,16.4,23.85,3.01,2.61666666666667,2.15,1.08,NA,NA,NA,7,16,23,NA,42,52,NA,32,39,52,NA
378,"shock","p",25,10,"43",NA,"r2d2","rm",1,27.68,30.1,44.57,158.6,601.89,1,2006.27,NA,NA,"9/27/18",11666.43,1,0,0,13065.39,13729.03,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,"dorsal clearing on 9/26/18, but no food disturbance. leaving another day. died as larval pupal intermediate",NA,229,254,226,236,236,236,237,242,246,251,NA,270,0,0,261,268,0,0,0,NA,NA,251,2006.27,"6",261,13065.39,"6",268,13729.03,"6",270,11666.43,"wand",254,NA,"died",0,14.45,13.95,16.55,16.4166666666667,23.8666666666667,14.47,2.6,2.1,2.42,41,NA,NA,7,13,17,22,NA,NA,22,32,39,41,25
384,"shock","p",25,10,"42",NA,"marvin","rm",1,25.81,27.24,46.03,126.44,369.44,1,1379.69,NA,NA,NA,0,1,0,0,10543.06,14084.05,0,"9/30/18",15167.66,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,229,0,226,236,236,236,237,242,246,252,NA,0,0,0,261,266,0,273,0,NA,NA,252,1379.69,"6",261,10543.06,"6",266,14084.05,"6",273,15167.66,"cull",NA,NA,NA,0,14.65,14.1333333333333,16.55,16.4166666666667,23.8666666666667,18.79,2.41666666666667,1.9,1.43,NA,NA,NA,7,13,17,23,NA,44,23,32,37,44,NA
386,"shock","p",25,10,"43",NA,"r2d2","rm",1,36.34,40.62,51.99,140.54,536.87,1,1602.69,NA,NA,NA,0,1,0,0,9933.37,11234.01,0,"9/30/18",11240.06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,229,0,226,236,236,236,237,243,247,252,NA,0,0,0,261,266,0,273,0,NA,NA,252,1602.69,"6",261,9933.37,"6",266,11234.01,"6",273,11240.06,"cull",NA,NA,NA,0,14.5333333333333,14.15,16.55,16.4166666666667,23.8666666666667,11.37,2.4,2.01666666666667,4.27999999999999,NA,NA,NA,7,14,18,23,NA,44,23,32,37,44,NA
405,"shock","p",25,10,"42",NA,"marvin","rm",1,31.24,35.43,48.6,135.38,486.57,1,1679.69,NA,NA,NA,0,1,0,0,8029.08,7689.74,0,"9/30/18",8176.75,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,229,0,226,237,237,237,238,243,247,252,NA,0,0,0,261,266,0,273,0,NA,NA,252,1679.69,"6",261,8029.08,"6",266,7689.74,"6",273,8176.75,"cull",NA,NA,NA,0,12.1666666666667,11,14.5833333333333,13.5333333333333,22.95,13.17,3.58333333333333,2.41666666666667,4.19,NA,NA,NA,8,14,18,23,NA,44,23,32,37,44,NA
415,"shock","p",25,10,"42",NA,"marvin","rm",1,41.59,46.59,66.42,188.2,703.98,1,1588.42,NA,NA,NA,0,1,0,0,8060.41,8828.38,0,"9/30/18",9024.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,230,0,226,237,237,237,238,243,247,252,NA,0,0,0,261,266,0,273,0,NA,NA,252,1588.42,"6",261,8060.41,"6",266,8828.38,"6",273,9024.7,"cull",NA,NA,NA,0,12.35,11.2,14.5833333333333,13.5333333333333,22.95,19.83,3.38333333333333,2.23333333333333,5,NA,NA,NA,7,13,17,22,NA,43,22,31,36,43,NA
190,"shock","p",25,10,"40",NA,"wallace","rm",1,24.42,25.75,47.62,91.19,172.62,1,442.49,1,1579.37,NA,0,1,0,0,1686.46,0,0,"9/18/18",5212.65,2843.73,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,1,"preparing to molt to 7th at p6.wk1. failed to molt over thoracic legs at molt to 7th--removed",NA,209,0,207,217,217,217,218,223,228,235,244,0,0,0,243,0,0,261,251,NA,NA,235,442.49,"6",243,1686.46,"6",244,1579.37,"7",251,2843.73,"7",261,5212.65,"cull",0,14.95,14.15,16.25,16.1666666666667,23.9166666666667,21.87,2.1,1.3,1.33,NA,NA,NA,8,14,19,26,35,52,26,34,35,42,52
245,"shock","p",25,10,"40",NA,"wallace","rm",1,38.45,36.75,52.89,92.11,316.07,1,815.19,1,3191.87,NA,0,1,0,0,3378.53,0,0,"10/8/18",15351.02,11572.77,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,227,0,226,233,233,233,234,240,247,254,263,0,0,0,261,0,0,281,270,NA,NA,254,815.19,"6",261,3378.53,"6",263,3191.87,"7",270,11572.77,"7",281,15351.02,"cull",0,10.1666666666667,9.71666666666667,11.9166666666667,11.8333333333333,23.9166666666667,16.14,2.2,1.75,-1.7,NA,NA,NA,6,13,20,27,36,54,27,34,36,43,54
382,"shock","p",25,10,"40",NA,"wallace","rm",1,26.99,28.32,65.98,111.29,348.92,1,1158.6,1,2902.89,NA,0,1,0,0,3030.39,0,0,"10/8/18",7421.53,6766.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,229,0,226,236,236,236,237,241,247,254,263,0,0,0,261,0,0,281,270,NA,NA,254,1158.6,"6",261,3030.39,"6",263,2902.89,"7",270,6766.58,"7",281,7421.53,"cull",0,14.3333333333333,14.0833333333333,16.55,16.4166666666667,23.8666666666667,37.66,2.46666666666667,2.21666666666667,1.33,NA,NA,NA,7,12,18,25,34,52,25,32,34,41,52
20,"shock","p",25,10,"40","24","wallace","rm",1,37.67,46.36,93.26,166.73,853.89,NA,NA,NA,NA,"8/22/18",6911.34,1,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,208,0,207,215,215,215,216,220,226,0,NA,234,0,0,0,0,0,0,0,NA,NA,234,NA,"wand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11.9166666666667,11.3833333333333,14.9166666666667,14.8166666666667,23.9,46.9,3.53333333333333,3,8.69,26,NA,NA,7,12,18,NA,NA,NA,26,NA,NA,NA,NA
38,"shock","p",25,10,"40",NA,"wallace","rm",1,32.57,35.77,85.77,129.07,773.05,NA,NA,NA,NA,"8/20/18",7174.55,1,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,208,0,207,215,215,215,216,219,224,0,NA,232,0,0,0,0,0,0,0,NA,NA,232,NA,"wand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,15.1333333333333,14.0666666666667,16.75,4.88333333333333,12.1333333333333,50,2.68333333333333,1.61666666666667,3.2,24,NA,NA,7,11,16,NA,NA,NA,24,NA,NA,NA,NA
118,"control","p",25,10,"35",NA,"marvin","rm",1,32.72,37.59,89.32,78.56,327.38,1,1609.49,NA,NA,"8/23/18",9653.47,1,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"removed cuticle from 4-5th prolegs at molt to 4th",NA,210,0,207,216,216,216,217,219,224,229,NA,235,0,0,0,0,0,0,0,NA,NA,229,1609.49,"6",235,9653.47,"wand",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,15.65,14.3833333333333,18.0833333333333,17.9166666666667,23.8333333333333,51.73,3.7,2.43333333333333,4.87,25,NA,NA,6,9,14,19,NA,NA,19,25,NA,NA,NA
149,"shock","p",25,10,"40",NA,"wallace","rm",1,38.33,38.98,97.14,111.64,629.41,NA,NA,NA,NA,"8/23/18",5029.44,1,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"was supposed to be parasatized but wandered. freezing for dissection later.",NA,208,0,207,216,216,216,217,221,227,0,NA,235,0,0,0,0,0,0,0,NA,NA,235,NA,"wand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,16.0333333333333,14.9666666666667,18.0833333333333,17.9166666666667,23.8333333333333,58.16,3.11666666666667,2.05,0.649999999999999,27,NA,NA,8,13,19,NA,NA,NA,27,NA,NA,NA,NA
160,"shock","p",25,10,"43",NA,"c3po/r2d2","rm",1,44.08,45.44,80.97,133.3,1036.24,NA,NA,NA,NA,"8/21/18",7062.41,1,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"moved from c3po to R2D2 at 4:30pm 8/5/18",NA,209,0,207,217,217,217,218,221,226,0,NA,233,0,0,0,0,0,0,0,NA,NA,233,NA,"wand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11.5166666666667,10.5333333333333,13.6666666666667,13.6166666666667,23.95,35.53,3.13333333333333,2.15,1.36,24,NA,NA,8,12,17,NA,NA,NA,24,NA,NA,NA,NA
209,"shock","p",25,10,"43",NA,"c3po/r2d2","rm",1,36.76,37.71,65.39,148.67,817.37,NA,NA,NA,NA,"8/23/18",7892.31,1,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"moved from c3po to R2D2 at 4:30pm 8/5/18",NA,208,0,207,217,217,217,218,223,228,0,NA,235,0,0,0,0,0,0,0,NA,NA,235,NA,"wand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,14.8166666666667,14.4333333333333,16.25,16.1666666666667,23.9166666666667,27.68,1.81666666666667,1.43333333333333,0.950000000000003,27,NA,NA,9,15,20,NA,NA,NA,27,NA,NA,NA,NA
253,"shock","p",25,10,"40",NA,"wallace","rm",1,45,46.02,93.99,191.32,1235.34,NA,NA,NA,NA,"9/8/18",8476.05,1,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,1,NA,1,NA,NA,227,0,226,233,233,233,234,237,242,0,NA,251,0,0,0,0,0,0,0,NA,NA,251,NA,"wand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10.2,9.8,11.9166666666667,11.8333333333333,23.9166666666667,47.97,2.11666666666667,1.71666666666667,1.02,24,NA,NA,6,10,15,NA,NA,NA,24,NA,NA,NA,NA
254,"shock","p",25,10,"42",NA,"marvin","rm",1,40.34,44.33,81.33,159.93,713.49,NA,NA,NA,NA,"9/5/18",7429.32,1,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,227,0,226,233,233,233,234,238,242,0,NA,248,0,0,0,0,0,0,0,NA,NA,248,NA,"wand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10.1333333333333,9.83333333333333,11.9166666666667,11.8333333333333,23.9166666666667,37,2.08333333333333,1.78333333333333,3.98999999999999,21,NA,NA,6,11,15,NA,NA,NA,21,NA,NA,NA,NA
258,"shock","p",25,10,"42",NA,"marvin","rm",1,37.97,40.98,65.95,157.43,695.91,1,3225.77,NA,NA,"9/18/18",7497.88,1,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,227,0,226,233,233,233,234,240,244,249,NA,261,0,0,0,0,0,0,0,NA,NA,249,3225.77,"6",261,7497.88,"wand",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,14.4666666666667,14.2333333333333,16.25,16.1666666666667,23.9166666666667,24.97,2.01666666666667,1.78333333333333,3.01,34,NA,NA,6,13,17,22,NA,NA,22,34,NA,NA,NA
270,"control","p",25,10,"35",NA,"wigglesworth","rm",1,36.56,39.57,176.22,295.57,1568.01,NA,NA,NA,NA,"9/5/18",9423.89,1,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,228,0,226,234,234,234,235,237,242,0,NA,248,0,0,0,0,0,0,0,NA,NA,248,NA,"wand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9.76666666666667,9.56666666666667,11.8166666666667,11.8166666666667,24,136.65,2.25,2.05,3.01,20,NA,NA,6,9,14,NA,NA,NA,20,NA,NA,NA,NA
305,"shock","p",25,10,"40",NA,"wallace","rm",1,34.22,35.09,78.53,124.35,501.24,1,1704.35,NA,NA,"9/18/18",5739.91,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,228,0,226,235,235,235,236,241,245,250,NA,261,0,0,0,0,0,0,0,NA,NA,250,1704.35,"6",261,5739.91,"wand",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,16.4833333333333,15.8666666666667,18.25,17.3833333333333,23.1333333333333,43.44,2.38333333333333,1.76666666666667,0.870000000000005,33,NA,NA,7,13,17,22,NA,NA,22,33,NA,NA,NA
309,"shock","p",25,10,"43",NA,"r2d2","rm",1,25.8,28.7,61.91,118.69,483.68,NA,NA,NA,NA,"9/9/18",5512.19,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,229,261,226,235,235,235,236,241,246,0,NA,252,0,0,0,0,0,0,0,NA,NA,252,NA,"wand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,16.55,16,18.25,17.3833333333333,23.1333333333333,33.21,2.25,1.7,2.9,23,NA,NA,6,12,17,NA,NA,NA,23,NA,NA,NA,NA
317,"shock","p",25,10,"42",NA,"marvin","rm",1,29.72,34.75,82.85,208.27,1329.64,NA,NA,NA,NA,"9/8/18",7359.9,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,"female",NA,229,0,226,235,235,235,236,240,245,0,NA,251,0,0,0,0,0,0,0,NA,NA,251,NA,"wand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,16.4,16.2,18.25,17.3833333333333,23.1333333333333,48.1,2.05,1.85,5.03,22,NA,NA,6,11,16,NA,NA,NA,22,NA,NA,NA,NA
348,"shock","p",25,10,"43",NA,"r2d2","rm",1,38.2,41.65,72.93,288.81,1360.24,NA,NA,NA,NA,"9/7/18",8151.68,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,"female",NA,230,0,226,236,236,236,237,241,245,0,NA,250,0,0,0,0,0,0,0,NA,NA,250,NA,"wand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11.15,10.6,13.2333333333333,13.25,24.0166666666667,31.28,2.63333333333333,2.08333333333333,3.45,20,NA,NA,6,11,15,NA,NA,NA,20,NA,NA,NA,NA
372,"control","p",25,10,"35",NA,"wigglesworth","rm",1,41.07,44.77,163.55,178.44,1026.08,NA,NA,NA,NA,"9/6/18",6783.52,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,"male",NA,230,0,226,236,236,236,237,239,244,0,NA,249,0,0,0,0,0,0,0,NA,NA,249,NA,"wand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,14.2833333333333,13.8,16.55,16.4166666666667,23.8666666666667,118.78,2.75,2.26666666666667,3.7,19,NA,NA,6,9,14,NA,NA,NA,19,NA,NA,NA,NA
411,"shock","p",25,10,"42",NA,"marvin","rm",1,29.39,31.96,51.82,169.71,720.48,NA,NA,NA,NA,"9/11/18",3850.15,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,"male",NA,229,0,226,237,237,237,238,243,248,0,NA,254,0,0,0,0,0,0,0,NA,NA,254,NA,"wand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12.3166666666667,11.0833333333333,14.5833333333333,13.5333333333333,22.95,19.86,3.5,2.26666666666667,2.57,25,NA,NA,8,14,19,NA,NA,NA,25,NA,NA,NA,NA
417,"shock","p",25,10,"44",NA,"wall-e","rm",1,37.06,42.03,47.98,380.68,1332.67,NA,NA,NA,NA,"9/11/18",5987.55,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,"Was supposed to be parasitized. female",NA,230,0,226,237,237,237,238,244,248,0,NA,254,0,0,0,0,0,0,0,NA,NA,254,NA,"wand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12.4,11.5166666666667,14.8333333333333,14.0833333333333,23.25,5.95,3.31666666666667,2.43333333333333,4.97,24,NA,NA,7,14,18,NA,NA,NA,24,NA,NA,NA,NA
493,"shock","p",25,10,"44",NA,"wall-e","rm",1,26.03,28.35,26.84,95.82,4184.31,NA,NA,NA,NA,"9/23/18",6700.36,1,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,232,0,226,239,239,239,240,247,261,0,NA,266,0,0,0,0,0,0,0,NA,NA,266,NA,"wand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,14.7833333333333,14.6666666666667,16.5,16.3333333333333,23.8333333333333,-1.51,1.83333333333333,1.71666666666667,2.32,34,NA,NA,7,15,29,NA,NA,NA,34,NA,NA,NA,NA
1,"control","p",25,10,"35","24","marvin","rm",2,38.78,42.82,87.54,152.51,242.09,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,1210.95,33,24,9,NA,33,NA,NA,NA,NA,NA,NA,"2 ovp, same wasp",NA,208,0,207,215,215,215,216,220,225,0,NA,0,0,0,0,0,0,0,0,231,237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10.95,9.95,14.9166666666667,14.9,23.9833333333333,44.72,4.96666666666667,3.96666666666667,4.04,NA,16,23,7,12,17,NA,NA,NA,NA,NA,NA,NA,NA
3,"shock","p",25,10,"43","24","c3po","rm",2,30.03,37.17,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"dessicated",NA,209,216,207,215,215,215,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11.1333333333333,10.3,14.9166666666667,NA,NA,NA,4.61666666666667,3.78333333333333,7.14,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,"control","p",25,10,"35","24","marvin","rm",1,36.09,39.3,48.8,97.76,350.8,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,427.36,9,7,2,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,209,0,207,215,215,215,216,219,224,0,NA,0,0,0,0,0,0,0,0,231,237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,10.9166666666667,10.3333333333333,14.9166666666667,14.9,23.9833333333333,9.5,4.58333333333333,4,3.20999999999999,NA,16,22,6,10,15,NA,NA,NA,NA,NA,NA,NA,NA
8,"shock","p",25,10,"40","24","wallace","rm",1,44.18,47.95,48.69,103.34,372.57,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,209,232,207,215,215,215,216,220,225,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11.0333333333333,10.3833333333333,14.9166666666667,14.8166666666667,23.9,0.739999999999995,4.53333333333333,3.88333333333333,3.77,NA,NA,NA,6,11,16,NA,NA,NA,NA,NA,NA,NA,NA
9,"shock","p",25,10,"43","24","c3po","rm",3,35.81,42.44,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"dessicated",NA,209,216,207,215,215,215,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11.1166666666667,10.4166666666667,14.9166666666667,NA,NA,NA,4.5,3.8,6.63,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,"control","p",25,10,"35","24","marvin","rm",1,24.79,30.65,43.49,60.02,110.17,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"died during trial",NA,209,231,207,215,215,215,216,219,225,0,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,10.8833333333333,10.5666666666667,14.9166666666667,14.9166666666667,24,12.84,4.35,4.03333333333333,5.86,NA,NA,NA,6,10,16,NA,NA,NA,NA,NA,NA,NA,NA
